5.00000,0.9880436666089066
5.00000,1.0036829182742897
5.00000,0.7230473527869999
6.00000,0.9961333977767036
4.00000,0.9835031538088307
7.00000,0.8734583127775036
7.00000,1.1440271109855973
8.00000,0.9619846951370032
6.00000,1.1755196304849886
8.00000,1.0275049115913555
8.00000,0.9719566602931804
7.00000,1.1204371584699453
6.00000,1.1732344908310575
8.00000,1.073495177918191
7.00000,1.0456939281288724
8.00000,1.003999407495186
6.00000,0.9243139569194452
7.00000,1.0694333599361532
8.00000,0.99
7.00000,1.2063922810191468
6.00000,0.8446638340414897
7.00000,1.0571090397987868
6.00000,1.1749475157452764
5.00000,0.975461584276355
4.00000,1.0751007449016974
7.00000,0.8297297297297297
6.00000,0.7947882736156352
4.00000,0.9446721311475411
4.00000,0.9084598698481562
3.00000,0.7645654250238778
3.00000,0.5090568394753279
1.00000,1.1791831357048748
1.00000,0.9184357541899443
7.00000,0.8179871520342613
5.00000,1.2364746945898777
5.00000,1.1672547635850388
5.00000,1.1305925030229746
6.00000,1.1080213903743314
6.00000,1.7427606177606179
4.00000,1.0479091664358904
7.00000,1.1231501057082451
7.00000,0.8807058823529411
4.00000,1.3705583756345177
6.00000,1.0132553606237817
6.00000,0.8272412466333205
6.00000,1.0783720930232557
5.00000,0.8630580116454606
5.00000,0.9415292353823088
5.00000,0.9673566878980893
4.00000,1.1229080932784636
4.00000,1.136086000488639
5.00000,0.9443010752688171
4.00000,1.1163744021862902
5.00000,1.0607915136678905
3.00000,0.9992307692307693
6.00000,0.8369899923017706
6.00000,0.8703150149459646
6.00000,0.8240422721268164
4.00000,1.1462007053542802
6.00000,0.8993006993006992
5.00000,1.0746500777604977
5.00000,0.8471780028943561
7.00000,0.9853091902972326
7.00000,0.4133148404993065
2.00000,0.9454697986577181
2.00000,0.6017801143700424
3.00000,0.2051498199095716
2.00000,0.6488606649234218
3.00000,0.6563039723661486
2.00000,1.2719298245614035
4.00000,2.531034482758621
4.00000,1.9427792915531332
4.00000,1.014726507713885
2.00000,1.1610228058051142
4.00000,0.9595238095238094
4.00000,0.8504962779156328
4.00000,0.9555069292487236
1.00000,0.9778625954198473
3.00000,0.7806401249024201
4.00000,0.7864
4.00000,0.6391149542217701
3.00000,0.42976522085157187
4.00000,1.1898148148148147
5.00000,1.735408560311284
3.00000,0.7017937219730942
3.00000,0.985279685966634
7.00000,0.9335989375830013
6.00000,1.013869132290185
7.00000,1.0112241318835495
6.00000,0.9833506763787723
7.00000,1.071252204585538
5.00000,1.0447810339150476
4.00000,0.7800189095493224
3.00000,1.0173737373737373
5.00000,1.1922160444797458
3.00000,1.136242504996669
5.00000,1.1002638522427441
5.00000,0.6671995736743938
4.00000,0.9053514376996806
2.00000,1.1168945743273047
6.00000,0.9427330173775672
5.00000,1.0536237955592793
5.00000,1.0699801192842944
7.00000,1.3771832032701599
7.00000,1.2401511063140853
4.00000,0.8683637946040034
6.00000,1.1548484089200703
7.00000,0.9125623779561727
7.00000,1.1305278174037088
9.00000,0.9949526813880127
9.00000,1.0226167829211583
4.00000,1.1378668871434476
6.00000,1.2432334241598546
5.00000,1.0885447106954997
6.00000,0.6595973154362417
3.00000,0.6446886446886447
2.00000,1.0080321285140563
3.00000,0.5065452475811042
4.00000,1.6617977528089887
4.00000,1.5672751859364435
4.00000,2.262295081967213
9.00000,1.101258581235698
7.00000,1.2424242424242424
8.00000,0.5640418118466899
5.00000,0.6812453669384729
6.00000,1.2292346753717809
2.00000,1.3573325464738861
5.00000,0.391304347826087
3.00000,0.9344444444444444
1.00000,0.6611177170035671
3.00000,0.9892086330935252
3.00000,0.95
2.00000,0.8564593301435407
2.00000,1.205586592178771
7.00000,1.240824211204121
7.00000,1.015568240788791
5.00000,1.020950434338273
6.00000,0.9029029029029029
4.00000,1.0837028824833703
8.00000,1.2148337595907928
7.00000,1.000842105263158
4.00000,0.9032393773664282
4.00000,0.9510945505356312
6.00000,1.117531831537708
7.00000,1.1362839614373357
7.00000,1.020053991515619
6.00000,1.0869565217391304
6.00000,1.1304347826086956
5.00000,1.146153846153846
4.00000,0.8966442953020134
5.00000,1.026946107784431
3.00000,1.0393586005830904
7.00000,0.9144460028050492
5.00000,1.142638036809816
4.00000,0.9084563758389262
3.00000,1.2115839243498816
3.00000,1.2163414634146341
8.00000,0.9847603769801484
