Date,Open,High,Low,Close,Adj Close,Volume
2/6/2013,150.520004,151.259995,150.410004,151.160004,130.352036,138762800
2/7/2013,151.210007,151.350006,149.860001,150.960007,130.179596,162490000
2/8/2013,151.220001,151.889999,151.220001,151.800003,130.903946,103133700
2/11/2013,151.740005,151.899994,151.389999,151.770004,130.878052,73775000
2/12/2013,151.779999,152.300003,151.610001,152.020004,131.093658,65392700
2/13/2013,152.330002,152.610001,151.720001,152.149994,131.205765,82322600
2/14/2013,151.690002,152.470001,151.520004,152.289993,131.326523,80834300
2/15/2013,152.429993,152.589996,151.550003,152.110001,131.171234,215226500
2/19/2013,152.369995,153.279999,152.160004,153.25,132.154327,95105400
2/20/2013,153.139999,153.190002,151.259995,151.339996,130.507248,160574800
2/21/2013,150.960007,151.419998,149.940002,150.419998,129.713882,183257000
2/22/2013,151.149994,151.889999,150.490005,151.889999,130.981567,106356600
2/25/2013,152.630005,152.860001,149,149,128.48938,245824800
2/26/2013,149.720001,150.199997,148.729996,150.020004,129.369003,186596200
2/27/2013,149.889999,152.330002,149.759995,151.910004,130.998825,150781900
2/28/2013,151.899994,152.869995,151.410004,151.610001,130.740112,126866000
3/1/2013,151.089996,152.339996,150.410004,152.110001,131.171234,170634800
3/4/2013,151.759995,152.919998,151.520004,152.919998,131.869751,99010200
3/5/2013,153.660004,154.699997,153.639999,154.289993,133.051178,121431900
3/6/2013,154.839996,154.919998,154.160004,154.5,133.232254,94469900
3/7/2013,154.699997,154.979996,154.520004,154.779999,133.47374,86101400
3/8/2013,155.460007,155.649994,154.660004,155.440002,134.042877,123477800
3/11/2013,155.320007,156.039993,155.130005,156.029999,134.551666,83746800
3/12/2013,155.919998,156.100006,155.210007,155.679993,134.249817,105755800
3/13/2013,155.759995,156.119995,155.229996,155.899994,134.439545,92550900
3/14/2013,156.309998,156.800003,155.910004,156.729996,135.155289,126329900
3/15/2013,155.850006,156.039993,155.309998,155.830002,134.976868,138601100
3/18/2013,154.339996,155.639999,154.199997,154.970001,134.231949,126704300
3/19/2013,155.300003,155.509995,153.589996,154.610001,133.92012,167567300
3/20/2013,155.520004,155.949997,155.259995,155.690002,134.855591,113759300
3/21/2013,154.759995,155.639999,154.100006,154.360001,133.703568,128605000
3/22/2013,154.850006,155.600006,154.729996,155.600006,134.777634,111163600
3/25/2013,156.009995,156.270004,154.350006,154.949997,134.214569,151322300
3/26/2013,155.589996,156.229996,155.419998,156.190002,135.288666,86856600
3/27/2013,155.259995,156.240005,155,156.190002,135.288666,99950600
3/28/2013,156.089996,156.850006,155.75,156.669998,135.704468,102932800
4/1/2013,156.589996,156.910004,155.669998,156.050003,135.167435,99194100
4/2/2013,156.610001,157.210007,156.369995,156.820007,135.834396,101504300
4/3/2013,156.910004,157.029999,154.820007,155.229996,134.457169,154167400
4/4/2013,155.429993,156.169998,155.089996,155.860001,135.002869,131885000
4/5/2013,153.949997,155.350006,153.770004,155.160004,134.396515,159666000
4/8/2013,155.270004,156.220001,154.75,156.210007,135.306,86571200
4/9/2013,156.5,157.320007,155.979996,156.75,135.773743,101922200
4/10/2013,157.169998,158.869995,157.130005,158.669998,137.436798,135711100
4/11/2013,158.699997,159.710007,158.539993,159.190002,137.887238,110142500
4/12/2013,158.679993,159.039993,157.919998,158.800003,137.549438,116359900
4/15/2013,158,158.130005,155.100006,155.119995,134.361847,217259000
4/16/2013,156.289993,157.490005,155.910004,157.410004,136.345459,147507800
4/17/2013,156.289993,156.320007,154.279999,155.110001,134.353226,226834800
4/18/2013,155.369995,155.410004,153.550003,154.139999,133.513016,167583200
4/19/2013,154.5,155.550003,154.119995,155.479996,134.673721,149687600
4/22/2013,155.779999,156.539993,154.75,156.169998,135.271408,106553500
4/23/2013,156.949997,157.929993,156.169998,157.779999,136.665909,166141300
4/24/2013,157.830002,158.300003,157.539993,157.880005,136.752518,96781200
4/25/2013,158.339996,159.270004,158.100006,158.520004,137.306854,131060600
4/26/2013,158.330002,158.600006,157.729996,158.240005,137.064362,95918800
4/29/2013,158.669998,159.649994,158.419998,159.300003,137.982498,88572800
4/30/2013,159.270004,159.720001,158.610001,159.679993,138.311646,116010700
5/1/2013,159.330002,159.410004,158.100006,158.279999,137.098984,138874200
5/2/2013,158.679993,159.889999,158.529999,159.75,138.372299,96407600
5/3/2013,161.139999,161.880005,159.779999,161.369995,139.775467,144202300
5/6/2013,161.490005,162.009995,161.419998,161.779999,140.130615,66882100
5/7/2013,162.130005,162.649994,161.669998,162.600006,140.840912,90359200
5/8/2013,162.419998,163.389999,162.330002,163.339996,141.481888,97419200
5/9/2013,163.270004,163.699997,162.470001,162.880005,141.08345,106738600
5/10/2013,162.990005,163.550003,162.509995,163.410004,141.542511,103203000
5/13/2013,163.199997,163.809998,162.820007,163.539993,141.655136,81843200
5/14/2013,163.669998,165.350006,163.669998,165.229996,143.118942,119000900
5/15/2013,164.960007,166.449997,164.910004,166.119995,143.889816,120718500
5/16/2013,165.779999,166.360001,165.089996,165.339996,143.214264,109913600
5/17/2013,165.949997,167.039993,165.729996,166.940002,144.600143,129801000
5/20/2013,166.779999,167.580002,166.610001,166.929993,144.591492,85071200
5/21/2013,167.080002,167.800003,166.5,167.169998,144.799347,95804200
5/22/2013,167.339996,169.070007,165.169998,165.929993,143.725311,244031800
5/23/2013,164.160004,165.910004,163.940002,165.449997,143.309509,211064400
5/24/2013,164.470001,165.380005,163.979996,165.309998,143.188217,151573900
5/28/2013,167.039993,167.779999,165.809998,166.300003,144.045776,143679800
5/29/2013,165.419998,165.800003,164.339996,165.220001,143.110291,160363400
5/30/2013,165.350006,166.589996,165.220001,165.830002,143.638672,107793800
5/31/2013,165.369995,166.309998,163.130005,163.449997,141.577148,176850100
6/3/2013,163.830002,164.460007,162.660004,164.350006,142.35672,168390700
6/4/2013,164.440002,165.100006,162.729996,163.559998,141.672394,157631500
6/5/2013,163.089996,163.419998,161.130005,161.270004,139.688889,211737800
6/6/2013,161.199997,162.740005,160.25,162.729996,140.953476,200225500
6/7/2013,163.850006,164.949997,163.139999,164.800003,142.746506,188337800
6/10/2013,165.309998,165.399994,164.369995,164.800003,142.746506,105667100
6/11/2013,163.300003,164.539993,162.740005,163.100006,141.273972,159505400
6/12/2013,164.220001,164.389999,161.600006,161.75,140.104599,177361500
6/13/2013,161.660004,164.5,161.300003,164.210007,142.235413,163587800
6/14/2013,164.029999,164.669998,162.910004,163.179993,141.343231,141197500
6/17/2013,164.289993,165.220001,163.220001,164.440002,142.434677,136295600
6/18/2013,164.529999,165.990005,164.520004,165.740005,143.56073,114695600
6/19/2013,165.600006,165.889999,163.380005,163.449997,141.577148,206149500
6/20/2013,161.860001,163.470001,158.979996,159.399994,138.069122,321255900
6/21/2013,159.639999,159.759995,157.470001,159.070007,138.512344,271956800
6/24/2013,157.410004,158.429993,155.729996,157.059998,136.7621,222329000
6/25/2013,158.479996,160.100006,157.419998,158.570007,138.07695,162262200
6/26/2013,159.869995,160.5,159.25,160.139999,139.444077,134848000
6/27/2013,161.100006,161.820007,160.949997,161.080002,140.262604,129483700
6/28/2013,160.630005,161.399994,159.860001,160.419998,139.687866,160402900
7/1/2013,161.259995,162.479996,161.080002,161.360001,140.506378,131954800
7/2/2013,161.119995,162.300003,160.5,161.210007,140.375809,154863700
7/3/2013,160.479996,161.770004,160.220001,161.279999,140.436722,75216400
7/5/2013,162.470001,163.080002,161.300003,163.020004,141.951874,122416900
7/8/2013,163.860001,164.389999,163.080002,163.949997,142.761688,108092500
7/9/2013,164.979996,165.330002,164.270004,165.130005,143.7892,119298000
7/10/2013,164.970001,165.75,164.630005,165.190002,143.841385,121410100
7/11/2013,167.110001,167.610001,165.179993,167.440002,145.800674,135592200
7/12/2013,167.389999,167.929993,167.130005,167.509995,145.861557,104212700
7/15/2013,167.970001,168.389999,167.679993,168.149994,146.418823,69450600
7/16/2013,168.259995,168.360001,167.070007,167.520004,145.87027,88702100
7/17/2013,168.160004,168.479996,167.729996,167.949997,146.244751,92873900
7/18/2013,168.309998,169.270004,168.199997,168.869995,147.045792,103620100
7/19/2013,168.520004,169.229996,168.309998,169.169998,147.307068,103831700
7/22/2013,169.410004,169.740005,169.009995,169.5,147.594437,79428600
7/23/2013,169.800003,169.830002,169.050003,169.139999,147.280945,80829700
7/24/2013,169.789993,169.860001,168.179993,168.520004,146.741089,112914000
7/25/2013,168.220001,169.080002,167.940002,168.929993,147.098083,111088600
7/26/2013,168.220001,169.160004,167.520004,169.110001,147.254822,107814600
7/29/2013,168.679993,169.059998,168.110001,168.589996,146.801971,79695000
7/30/2013,169.100006,169.279999,168.190002,168.589996,146.801971,85209600
7/31/2013,168.940002,169.850006,168.490005,168.710007,146.906555,142388700
8/1/2013,169.990005,170.809998,169.899994,170.660004,148.604507,110438400
8/2/2013,170.279999,170.970001,170.050003,170.949997,148.856995,91116700
8/5/2013,170.570007,170.960007,170.350006,170.699997,148.639313,54072700
8/6/2013,170.369995,170.740005,169.350006,169.729996,147.794708,87495000
8/7/2013,169.190002,169.429993,168.550003,169.179993,147.315735,84854700
8/8/2013,169.979996,170.179993,168.929993,169.800003,147.855606,102181300
8/9/2013,169.580002,170.100006,168.720001,169.309998,147.42894,91757700
8/12/2013,168.460007,169.309998,168.380005,169.110001,147.254822,68593300
8/13/2013,169.410004,169.899994,168.410004,169.610001,147.690186,80806000
8/14/2013,169.529999,169.800003,168.699997,168.740005,146.932617,79829200
8/15/2013,167.410004,167.429993,166.089996,166.380005,144.87764,152931800
8/16/2013,166.059998,166.630005,165.5,165.830002,144.398727,130868200
8/19/2013,165.639999,166.210007,164.759995,164.770004,143.475708,96437600
8/20/2013,165.039993,166.199997,164.860001,165.580002,144.18103,89294400
8/21/2013,165.119995,166.029999,164.190002,164.559998,143.292847,159530500
8/22/2013,164.899994,166.300003,164.889999,166.059998,144.598953,101471400
8/23/2013,166.550003,166.830002,165.770004,166.619995,145.086578,90888900
8/26/2013,166.789993,167.300003,165.889999,166,144.546768,89702100
8/27/2013,164.360001,166,163.210007,163.330002,142.221786,158619400
8/28/2013,163.259995,164.490005,163.050003,163.910004,142.726807,108113000
8/29/2013,163.550003,165.039993,163.399994,164.169998,142.953217,119200500
8/30/2013,164.509995,164.529999,163.169998,163.649994,142.500427,134928900
9/3/2013,165.229996,165.580002,163.699997,164.389999,143.144821,142375100
9/4/2013,164.429993,166.029999,164.130005,165.75,144.329041,97389400
9/5/2013,165.850006,166.399994,165.729996,165.960007,144.511917,63090500
9/6/2013,166.509995,166.979996,164.479996,166.039993,144.581589,159756500
9/9/2013,166.449997,167.729996,166.449997,167.630005,145.96608,87559300
9/10/2013,168.639999,168.899994,168.259995,168.869995,147.045792,105847200
9/11/2013,168.639999,169.399994,168.350006,169.399994,147.507339,94545900
9/12/2013,169.339996,169.559998,168.720001,168.949997,147.115494,83209000
9/13/2013,169.130005,169.460007,168.740005,169.330002,147.44635,72727800
9/16/2013,171.160004,171.240005,170.039993,170.309998,148.299713,106299200
9/17/2013,170.460007,171.110001,170.460007,171.070007,148.961517,82523300
9/18/2013,171.009995,173.520004,170.580002,173.050003,150.685608,203460600
9/19/2013,173.520004,173.600006,172.589996,172.759995,150.43309,146616900
9/20/2013,172.330002,172.330002,170.580002,170.720001,149.381332,132867100
9/23/2013,170.490005,170.649994,169.389999,169.929993,148.690079,104616500
9/24/2013,169.899994,170.529999,169.210007,169.529999,148.340073,106333100
9/25/2013,169.639999,169.979996,168.889999,169.039993,147.911316,117306500
9/26/2013,169.320007,170.169998,169.050003,169.690002,148.480072,77146900
9/27/2013,168.839996,169.139999,168.470001,168.910004,147.797546,99141800
9/30/2013,167.479996,168.539993,167.149994,168.009995,147.010025,143937000
10/1/2013,168.139999,169.5,167.970001,169.339996,148.173859,127160000
10/2/2013,168.350006,169.339996,167.830002,169.179993,148.033798,113350000
10/3/2013,168.789993,168.940002,166.839996,167.619995,146.668808,176698000
10/4/2013,167.75,169.059998,167.529999,168.889999,147.780106,96878000
10/7/2013,167.419998,168.449997,167.25,167.429993,146.502579,96295000
10/8/2013,167.399994,167.619995,165.360001,165.479996,144.796326,178015000
10/9/2013,165.800003,166.199997,164.529999,165.600006,144.901321,168973000
10/10/2013,167.289993,169.259995,167.229996,169.169998,148.025101,195955000
10/11/2013,168.910004,170.320007,168.770004,170.259995,148.978806,105040000
10/14/2013,169.210007,171.080002,169.080002,170.940002,149.573837,112106000
10/15/2013,170.509995,171.149994,169.470001,169.699997,148.488846,155485000
10/16/2013,170.720001,172.160004,170.639999,172.070007,150.562592,161676000
10/17/2013,171.369995,173.320007,171.339996,173.220001,151.568848,129389000
10/18/2013,173.860001,174.509995,173.509995,174.389999,152.59259,138316000
10/21/2013,174.449997,174.75,174.009995,174.399994,152.601364,104104000
10/22/2013,174.910004,175.929993,174.429993,175.410004,153.485184,126663000
10/23/2013,174.809998,174.889999,173.960007,174.570007,152.750137,105484000
10/24/2013,174.919998,175.369995,174.509995,175.149994,153.257645,70350000
10/25/2013,175.509995,176,175.169998,175.949997,153.957642,93625000
10/28/2013,175.889999,176.470001,175.699997,176.229996,154.202576,84979000
10/29/2013,176.630005,177.240005,176.380005,177.169998,155.025131,87401000
10/30/2013,177.380005,177.509995,175.660004,176.289993,154.255142,140002000
10/31/2013,176.149994,176.889999,175.529999,175.789993,153.817581,133795000
11/1/2013,176.020004,176.610001,175.220001,176.210007,154.185165,142805000
11/4/2013,176.690002,176.899994,175.979996,176.830002,154.727676,85677000
11/5/2013,176.139999,176.75,175.570007,176.270004,154.23761,85825000
11/6/2013,177.029999,177.5,176.539993,177.169998,155.025131,87348000
11/7/2013,177.5,177.639999,174.759995,174.929993,153.065079,157000000
11/8/2013,174.869995,177.309998,174.850006,177.289993,155.130127,136713000
11/11/2013,177.119995,177.529999,176.910004,177.320007,155.156418,62614000
11/12/2013,176.940002,177.360001,176.369995,176.960007,154.841385,83990000
11/13/2013,176.089996,178.429993,176.089996,178.380005,156.083878,103844000
11/14/2013,178.539993,179.419998,178.25,179.270004,156.862686,103435000
11/15/2013,179.559998,180.119995,179.330002,180.050003,157.545181,102818000
11/18/2013,180.350006,180.5,179.020004,179.419998,156.993912,104796000
11/19/2013,179.330002,179.869995,178.720001,179.029999,156.652634,93891000
11/20/2013,179.389999,179.929993,177.979996,178.470001,156.162643,124909000
11/21/2013,178.970001,180.050003,178.860001,179.910004,157.422684,92841000
11/22/2013,179.979996,180.830002,179.770004,180.809998,158.21019,81296000
11/25/2013,181.130005,181.169998,180.369995,180.630005,158.052673,79486000
11/26/2013,180.720001,181.220001,180.410004,180.679993,158.09642,86994000
11/27/2013,180.869995,181.240005,180.649994,181.119995,158.4814,58800000
11/29/2013,181.320007,181.75,180.800003,181,158.376404,55870900
12/2/2013,181.089996,181.429993,180.25,180.529999,157.965164,99726000
12/3/2013,179.940002,180.389999,179.169998,179.75,157.282639,116563000
12/4/2013,179.100006,180.479996,178.350006,179.729996,157.265167,123033000
12/5/2013,179.410004,179.740005,178.770004,178.940002,156.573914,106934000
12/6/2013,180.669998,181.110001,180.149994,180.940002,158.323944,127728000
12/9/2013,181.470001,181.669998,181.160004,181.399994,158.72644,70124000
12/10/2013,180.979996,181.360001,180.639999,180.75,158.1577,80976000
12/11/2013,180.820007,180.850006,178.5,178.720001,156.381424,130591000
12/12/2013,178.639999,178.860001,177.759995,178.130005,155.865143,115565000
12/13/2013,178.5,178.660004,177.770004,178.110001,155.847672,107808000
12/16/2013,178.949997,179.809998,178.899994,179.220001,156.818863,96195000
12/17/2013,179.380005,179.410004,178.25,178.649994,156.320175,89886000
12/18/2013,178.919998,181.729996,177.320007,181.699997,158.988907,234906000
12/19/2013,181.179993,181.699997,180.710007,181.490005,158.805176,136531200
12/20/2013,180.690002,181.990005,180.570007,181.559998,159.728897,197087000
12/23/2013,182.449997,182.639999,182.070007,182.529999,160.58226,85598000
12/24/2013,182.539993,183.009995,182.529999,182.929993,160.934174,45368800
12/26/2013,183.339996,183.960007,183.320007,183.860001,161.752396,63365000
12/27/2013,184.100006,184.179993,183.660004,183.850006,161.743561,61814000
12/30/2013,183.869995,184.020004,183.580002,183.820007,161.717178,56857000
12/31/2013,184.070007,184.690002,183.929993,184.690002,162.482605,86119900
1/2/2014,183.979996,184.070007,182.479996,182.919998,160.9254,119636900
1/3/2014,183.229996,183.600006,182.630005,182.889999,160.898972,81390600
1/6/2014,183.490005,183.559998,182.080002,182.360001,160.432693,108028200
1/7/2014,183.089996,183.789993,182.949997,183.479996,161.41806,86144200
1/8/2014,183.449997,183.830002,182.889999,183.520004,161.453278,96582300
1/9/2014,184.110001,184.130005,182.800003,183.639999,161.558838,90683400
1/10/2014,183.949997,184.220001,183.009995,184.139999,161.998672,102026400
1/13/2014,183.669998,184.179993,181.339996,181.690002,159.843307,149892000
1/14/2014,182.289993,183.770004,181.949997,183.669998,161.585236,105016100
1/15/2014,184.100006,184.940002,183.710007,184.660004,162.456177,98525800
1/16/2014,184.279999,184.660004,183.830002,184.419998,162.245026,72290600
1/17/2014,184.100006,184.449997,183.320007,183.639999,161.558838,107848700
1/21/2014,184.699997,184.770004,183.050003,184.179993,162.033936,88621200
1/22/2014,184.490005,184.570007,183.910004,184.300003,162.139496,61270900
1/23/2014,183.369995,183.399994,181.820007,182.789993,160.811035,132496900
1/24/2014,181.600006,181.660004,178.830002,178.889999,157.380005,208677100
1/27/2014,179.059998,179.520004,177.119995,178.009995,156.605789,180843100
1/28/2014,178.139999,179.300003,178.119995,179.070007,157.53833,110463200
1/29/2014,177.580002,178.550003,176.880005,177.350006,156.025146,216597300
1/30/2014,178.830002,179.809998,178.259995,179.229996,157.679123,118938100
1/31/2014,177.009995,179.289993,176.919998,178.179993,156.755325,194677900
2/3/2014,177.970001,178.369995,173.830002,174.169998,153.227524,254837100
2/4/2014,174.949997,175.839996,174.110001,175.389999,154.300797,165012400
2/5/2014,174.779999,175.559998,173.710007,175.169998,154.107285,164230500
2/6/2014,175.580002,177.479996,175.220001,177.479996,156.139481,132877600
2/7/2014,178.309998,179.869995,177.729996,179.679993,158.074982,170787200
2/10/2014,179.699997,180.070007,179.210007,180.009995,158.365265,92218800
2/11/2014,180.160004,182.440002,180.039993,181.979996,160.09845,117814100
2/12/2014,182.25,182.830002,181.710007,182.070007,160.177612,94717700
2/13/2014,180.839996,183.199997,180.830002,183.009995,161.004547,100542200
2/14/2014,182.839996,184.360001,182.669998,184.020004,161.893173,96498400
2/18/2014,184.179993,184.490005,183.649994,184.240005,162.0867,80460900
2/19/2014,183.759995,184.949997,182.869995,183.020004,161.013428,126524300
2/20/2014,183.270004,184.520004,182.600006,184.100006,161.963501,104998100
2/21/2014,184.449997,184.889999,183.800003,183.889999,161.778763,118116400
2/24/2014,184.279999,186.149994,184.199997,184.910004,162.676147,114063900
2/25/2014,185.059998,185.589996,184.229996,184.839996,162.614548,117085000
2/26/2014,185.110001,185.600006,184.330002,184.850006,162.623337,98677200
2/27/2014,184.580002,185.869995,184.369995,185.820007,163.4767,93880800
2/28/2014,185.789993,187.149994,185.050003,186.289993,163.890167,150842000
3/3/2014,184.649994,185.449997,183.75,184.979996,162.737656,167748500
3/4/2014,186.789993,187.979996,186.75,187.580002,165.025085,167545900
3/5/2014,187.740005,188.070007,187.449997,187.75,165.174622,88376900
3/6/2014,188.210007,188.610001,187.779999,188.179993,165.552917,82516500
3/7/2014,188.960007,188.960007,187.429993,188.259995,165.623306,114513500
3/10/2014,187.970001,188.229996,187.080002,188.160004,165.535324,74939200
3/11/2014,188.440002,188.710007,186.800003,187.229996,164.717133,99009100
3/12/2014,186.320007,187.350006,185.899994,187.279999,164.761108,104824400
3/13/2014,187.839996,187.990005,184.660004,185.179993,162.913635,155014300
3/14/2014,184.850006,185.800003,184.440002,184.660004,162.456177,153919600
3/17/2014,185.589996,186.770004,185.509995,186.330002,163.925385,98359500
3/18/2014,186.710007,187.910004,186.509995,187.660004,165.095459,101804600
3/19/2014,187.679993,187.940002,185.470001,186.660004,164.215652,176267300
3/20/2014,186.25,187.889999,185.919998,187.75,165.174622,117241000
3/21/2014,187.710007,189.020004,186.029999,186.199997,164.534027,163128000
3/24/2014,186.839996,187.070007,184.619995,185.429993,163.853561,121411000
3/25/2014,186.369995,186.940002,185.270004,186.309998,164.631195,103852000
3/26/2014,187.039993,187.339996,184.919998,184.970001,163.447098,119843000
3/27/2014,184.75,185.339996,183.899994,184.580002,163.102524,142383000
3/28/2014,185.110001,186.419998,185,185.490005,163.906616,101642000
3/31/2014,186.669998,187.300003,185.520004,187.009995,165.249771,99745000
4/1/2014,187.619995,188.360001,187,188.25,166.345413,89193000
4/2/2014,188.490005,189.130005,188.139999,188.880005,166.902145,78774000
4/3/2014,189.169998,189.220001,188.050003,188.630005,166.681213,77435000
4/4/2014,189.660004,189.699997,186.100006,186.399994,164.710724,169381000
4/7/2014,185.949997,186.259995,183.960007,184.339996,162.890427,140803000
4/8/2014,184.259995,185.399994,183.589996,185.100006,163.562012,112660000
4/9/2014,185.600006,187.149994,185.059998,187.089996,165.320435,100254000
4/10/2014,187.080002,187.169998,182.929993,183.160004,161.847717,172959000
4/11/2014,182.139999,183.419998,181.309998,181.509995,160.38974,167251000
4/14/2014,182.929993,183.369995,181.440002,182.940002,161.653305,132382000
4/15/2014,183.320007,184.330002,181.509995,184.199997,162.766724,157093000
4/16/2014,185.470001,186.139999,184.649994,186.130005,164.472137,105197000
4/17/2014,185.880005,186.910004,185.559998,186.389999,164.701889,105255000
4/21/2014,186.440002,187.100006,186.210007,187.039993,165.276245,68329000
4/22/2014,187.229996,188.399994,187.130005,187.889999,166.027374,85790000
4/23/2014,187.820007,187.919998,187.300003,187.449997,165.638519,73869000
4/24/2014,188.369995,188.389999,186.929993,187.830002,165.974304,88170000
4/25/2014,187.220001,187.330002,185.869995,186.289993,164.613525,100380000
4/28/2014,187.050003,187.690002,184.960007,186.880005,165.134872,135121000
4/29/2014,187.479996,188.039993,187.080002,187.75,165.90361,84098000
4/30/2014,187.440002,188.5,187.179993,188.309998,166.398483,101508000
5/1/2014,188.220001,188.839996,187.729996,188.330002,166.416153,93019000
5/2/2014,188.309998,189.139999,187.779999,188.059998,166.177536,98122000
5/5/2014,187.139999,188.550003,186.619995,188.419998,166.495651,75883000
5/6/2014,188,188.130005,186.740005,186.779999,165.046494,85454000
5/7/2014,187.410004,187.970001,186.009995,187.880005,166.018509,106500000
5/8/2014,187.710007,189.050003,187.080002,187.679993,165.841812,93618000
5/9/2014,187.710007,188.039993,186.830002,187.960007,166.089172,83679000
5/12/2014,188.800003,189.880005,188,189.789993,167.706223,86940000
5/13/2014,190.039993,190.419998,189.770004,189.960007,167.856491,66454000
5/14/2014,189.789993,189.880005,188.789993,189.059998,167.061172,72367000
5/15/2014,188.679993,188.720001,186.479996,187.399994,165.594391,154956000
5/16/2014,187.509995,188.130005,186.720001,188.050003,166.168732,97458000
5/19/2014,187.690002,188.889999,187.520004,188.740005,166.778442,63839000
5/20/2014,188.649994,188.669998,187.070007,187.550003,165.726929,111644000
5/21/2014,188.089996,189.220001,188.059998,189.130005,167.123047,89093000
5/22/2014,189.179993,189.979996,188.860001,189.589996,167.529526,61549000
5/23/2014,189.759995,190.479996,189.589996,190.350006,168.201065,61092800
5/27/2014,191.059998,191.580002,190.949997,191.520004,169.234924,72010000
5/28/2014,191.520004,191.820007,191.059998,191.380005,169.111237,66723000
5/29/2014,191.820007,192.399994,191.330002,192.369995,169.986053,64377000
5/30/2014,192.190002,192.800003,192.029999,192.679993,170.259949,76316000
6/2/2014,192.949997,192.990005,191.970001,192.899994,170.454361,64656000
6/3/2014,192.429993,192.899994,192.25,192.800003,170.366043,65047000
6/4/2014,192.470001,193.300003,192.270004,193.190002,170.710648,55529000
6/5/2014,193.410004,194.649994,192.699997,194.449997,171.82399,92103000
6/6/2014,194.869995,195.429993,194.779999,195.380005,172.645798,78696000
6/9/2014,195.350006,196.050003,195.169998,195.580002,172.822525,65119000
6/10/2014,195.339996,195.639999,194.919998,195.600006,172.84024,57129000
6/11/2014,194.899994,195.119995,194.479996,194.919998,172.239334,68772000
6/12/2014,194.690002,194.800003,193.110001,193.539993,171.019928,106350000
6/13/2014,193.919998,194.320007,193.300003,194.130005,171.54129,82017000
6/16/2014,193.889999,194.699997,193.660004,194.289993,171.682648,87424000
6/17/2014,194.020004,194.970001,193.809998,194.830002,172.159821,84834000
6/18/2014,194.830002,196.369995,194.399994,196.259995,173.423401,105267000
6/19/2014,196.429993,196.600006,195.800003,196.479996,173.617844,85929000
6/20/2014,196.029999,196.100006,195.699997,195.940002,173.970306,100587000
6/23/2014,195.990005,196.050003,195.520004,195.880005,173.917053,70611000
6/24/2014,195.529999,196.5,194.479996,194.699997,172.869324,96237000
6/25/2014,194.289993,195.779999,194.25,195.580002,173.650665,82782000
6/26/2014,195.610001,195.630005,194.130005,195.440002,173.526382,84312000
6/27/2014,194.979996,195.880005,194.889999,195.820007,173.863739,71445100
6/30/2014,195.699997,196.169998,195.529999,195.720001,173.774979,70201200
7/1/2014,196.199997,197.630005,196.130005,197.029999,174.93808,90470000
7/2/2014,197.050003,197.479996,196.960007,197.229996,175.115631,52475000
7/3/2014,197.789993,198.289993,197.639999,198.199997,175.976883,52938800
7/7/2014,197.820007,197.979996,197.220001,197.509995,175.364243,61696000
7/8/2014,197.149994,197.220001,195.759995,196.240005,174.236694,108143000
7/9/2014,196.729996,197.300003,196.309998,197.119995,175.01799,72992000
7/10/2014,195.220001,196.860001,195.059998,196.339996,174.325424,99040000
7/11/2014,196.220001,196.75,195.779999,196.610001,174.565186,64243000
7/14/2014,197.610001,197.860001,197.440002,197.600006,175.444183,58658000
7/15/2014,197.720001,198.100006,196.360001,197.229996,175.115631,111307000
7/16/2014,198.110001,198.259995,197.419998,197.960007,175.76384,79986400
7/17/2014,197.350006,198.100006,195.429993,195.710007,173.766098,145398000
7/18/2014,196.350006,197.910004,196.240005,197.710007,175.541855,124330000
7/21/2014,197.089996,197.5,196.429993,197.339996,175.213287,67592000
7/22/2014,198.009995,198.559998,197.869995,198.199997,175.976883,67678000
7/23/2014,198.5,198.850006,198.100006,198.639999,176.367523,65612000
7/24/2014,198.830002,199.059998,198.449997,198.649994,176.37645,56888000
7/25/2014,198.089996,198.259995,197.330002,197.720001,175.55072,76837000
7/28/2014,197.759995,198.089996,196.619995,197.800003,175.621735,69259000
7/29/2014,198.169998,198.449997,196.919998,196.949997,174.86705,80466000
7/30/2014,197.649994,197.910004,196.160004,196.979996,174.893707,104222000
7/31/2014,195.610001,195.779999,192.970001,193.089996,171.43985,183479000
8/1/2014,192.559998,193.759995,191.570007,192.5,170.916,189261000
8/4/2014,192.869995,194.300003,192.050003,193.889999,172.150116,91340000
8/5/2014,193.100006,193.600006,191.309998,192.009995,170.480927,152690000
8/6/2014,191.110001,192.889999,191.080002,192.070007,170.534241,94818000
8/7/2014,192.940002,193.130005,190.550003,191.029999,169.610825,135733000
8/8/2014,191.460007,193.369995,190.949997,193.240005,171.573044,117014000
8/11/2014,193.970001,194.660004,193.710007,193.800003,172.070206,74544000
8/12/2014,193.610001,194.149994,192.940002,193.529999,171.830505,73632000
8/13/2014,194.289993,195.059998,193.960007,194.839996,172.993668,69047000
8/14/2014,195.160004,195.759995,194.979996,195.759995,173.810455,57371000
8/15/2014,196.470001,196.649994,194.309998,195.720001,173.774979,139951000
8/18/2014,196.800003,197.449997,196.690002,197.360001,175.23111,75424000
8/19/2014,197.839996,198.539993,197.440002,198.389999,176.145599,59135000
8/20/2014,198.119995,199.160004,198.080002,198.919998,176.616165,72763000
8/21/2014,199.089996,199.759995,198.929993,199.5,177.131165,67791000
8/22/2014,199.339996,199.690002,198.740005,199.190002,176.855896,76107000
